table_id,dept,prov,dist,eligible_voters,total_voters
43238,LIMA,LIMA,SAN MARTIN DE PORRES,206,194
43239,LIMA,LIMA,SAN MARTIN DE PORRES,210,190
43240,LIMA,LIMA,SAN MARTIN DE PORRES,203,179
43241,LIMA,LIMA,SAN MARTIN DE PORRES,212,189
43242,LIMA,LIMA,SAN MARTIN DE PORRES,206,185
43243,LIMA,LIMA,SAN MARTIN DE PORRES,206,188
43244,LIMA,LIMA,SAN MARTIN DE PORRES,204,178
43245,LIMA,LIMA,SAN MARTIN DE PORRES,202,175
43246,LIMA,LIMA,SAN MARTIN DE PORRES,209,181
43247,LIMA,LIMA,SAN MARTIN DE PORRES,204,181
43248,LIMA,LIMA,SAN MARTIN DE PORRES,204,179
43249,LIMA,LIMA,SAN MARTIN DE PORRES,203,178
43250,LIMA,LIMA,SAN MARTIN DE PORRES,204,184
43251,LIMA,LIMA,SAN MARTIN DE PORRES,206,186
43252,LIMA,LIMA,SAN MARTIN DE PORRES,210,188
43253,LIMA,LIMA,SAN MARTIN DE PORRES,208,180
43254,LIMA,LIMA,SAN MARTIN DE PORRES,208,189
43255,LIMA,LIMA,SAN MARTIN DE PORRES,208,190
43257,LIMA,LIMA,SAN MARTIN DE PORRES,203,192
43258,LIMA,LIMA,SAN MARTIN DE PORRES,205,179
43259,LIMA,LIMA,SAN MARTIN DE PORRES,206,184
43260,LIMA,LIMA,SAN MARTIN DE PORRES,207,184
43261,LIMA,LIMA,SAN MARTIN DE PORRES,204,176
43262,LIMA,LIMA,SAN MARTIN DE PORRES,202,180
43266,LIMA,LIMA,SAN MARTIN DE PORRES,203,173
43273,LIMA,LIMA,SAN MARTIN DE PORRES,204,190
43274,LIMA,LIMA,SAN MARTIN DE PORRES,203,183
43276,LIMA,LIMA,SAN MARTIN DE PORRES,204,185
43277,LIMA,LIMA,SAN MARTIN DE PORRES,203,184
43278,LIMA,LIMA,SAN MARTIN DE PORRES,207,178
43279,LIMA,LIMA,SAN MARTIN DE PORRES,207,185
43282,LIMA,LIMA,SAN MARTIN DE PORRES,202,182
43286,LIMA,LIMA,SAN MARTIN DE PORRES,204,180
43287,LIMA,LIMA,SAN MARTIN DE PORRES,204,184
43288,LIMA,LIMA,SAN MARTIN DE PORRES,210,189
43289,LIMA,LIMA,SAN MARTIN DE PORRES,206,186
43293,LIMA,LIMA,SAN MARTIN DE PORRES,203,182
43296,LIMA,LIMA,SAN MARTIN DE PORRES,202,181
43298,LIMA,LIMA,SAN MARTIN DE PORRES,202,184
43301,LIMA,LIMA,SAN MARTIN DE PORRES,203,183
43324,LIMA,LIMA,SAN MARTIN DE PORRES,202,174
43326,LIMA,LIMA,SAN MARTIN DE PORRES,202,178
43329,LIMA,LIMA,SAN MARTIN DE PORRES,204,179
43331,LIMA,LIMA,SAN MARTIN DE PORRES,203,182
43347,LIMA,LIMA,SAN MARTIN DE PORRES,203,180
43349,LIMA,LIMA,SAN MARTIN DE PORRES,188,169
43350,LIMA,LIMA,SAN MARTIN DE PORRES,188,171
43351,LIMA,LIMA,SAN MARTIN DE PORRES,189,170
43354,LIMA,LIMA,SAN MARTIN DE PORRES,188,168
43355,LIMA,LIMA,SAN MARTIN DE PORRES,187,166
43358,LIMA,LIMA,SAN MARTIN DE PORRES,188,167
43359,LIMA,LIMA,SAN MARTIN DE PORRES,187,167
43360,LIMA,LIMA,SAN MARTIN DE PORRES,187,169
43361,LIMA,LIMA,SAN MARTIN DE PORRES,190,165
43362,LIMA,LIMA,SAN MARTIN DE PORRES,187,170
43371,LIMA,LIMA,SAN MARTIN DE PORRES,188,167
43373,LIMA,LIMA,SAN MARTIN DE PORRES,190,175
43375,LIMA,LIMA,SAN MARTIN DE PORRES,190,166
43378,LIMA,LIMA,SAN MARTIN DE PORRES,189,177
43379,LIMA,LIMA,SAN MARTIN DE PORRES,189,169
43381,LIMA,LIMA,SAN MARTIN DE PORRES,190,163
43384,LIMA,LIMA,SAN MARTIN DE PORRES,190,173
43385,LIMA,LIMA,SAN MARTIN DE PORRES,190,167
43386,LIMA,LIMA,SAN MARTIN DE PORRES,189,177
43387,LIMA,LIMA,SAN MARTIN DE PORRES,191,171
43388,LIMA,LIMA,SAN MARTIN DE PORRES,190,170
43389,LIMA,LIMA,SAN MARTIN DE PORRES,190,170
43390,LIMA,LIMA,SAN MARTIN DE PORRES,190,175
43392,LIMA,LIMA,SAN MARTIN DE PORRES,191,177
43394,LIMA,LIMA,SAN MARTIN DE PORRES,190,173
43397,LIMA,LIMA,SAN MARTIN DE PORRES,190,168
43401,LIMA,LIMA,SAN MARTIN DE PORRES,190,165
43404,LIMA,LIMA,SAN MARTIN DE PORRES,190,175
43406,LIMA,LIMA,SAN MARTIN DE PORRES,190,174
43408,LIMA,LIMA,SAN MARTIN DE PORRES,190,170
43409,LIMA,LIMA,SAN MARTIN DE PORRES,190,172
43410,LIMA,LIMA,SAN MARTIN DE PORRES,190,183
43412,LIMA,LIMA,SAN MARTIN DE PORRES,191,176
43413,LIMA,LIMA,SAN MARTIN DE PORRES,190,173
43415,LIMA,LIMA,SAN MARTIN DE PORRES,190,171
43419,LIMA,LIMA,SAN MARTIN DE PORRES,191,174
43420,LIMA,LIMA,SAN MARTIN DE PORRES,191,172
43422,LIMA,LIMA,SAN MARTIN DE PORRES,190,173
43423,LIMA,LIMA,SAN MARTIN DE PORRES,190,173
43426,LIMA,LIMA,SAN MARTIN DE PORRES,191,165
43427,LIMA,LIMA,SAN MARTIN DE PORRES,190,172
43429,LIMA,LIMA,SAN MARTIN DE PORRES,189,169
43430,LIMA,LIMA,SAN MARTIN DE PORRES,191,178
43433,LIMA,LIMA,SAN MARTIN DE PORRES,191,178
43434,LIMA,LIMA,SAN MARTIN DE PORRES,190,167
43440,LIMA,LIMA,SAN MARTIN DE PORRES,189,174
43443,LIMA,LIMA,SAN MARTIN DE PORRES,191,168
43445,LIMA,LIMA,SAN MARTIN DE PORRES,190,163
43446,LIMA,LIMA,SAN MARTIN DE PORRES,191,174
43450,LIMA,LIMA,SAN MARTIN DE PORRES,190,169
43451,LIMA,LIMA,SAN MARTIN DE PORRES,189,172
43453,LIMA,LIMA,SAN MARTIN DE PORRES,193,172
43458,LIMA,LIMA,SAN MARTIN DE PORRES,190,171
43462,LIMA,LIMA,SAN MARTIN DE PORRES,190,167
43463,LIMA,LIMA,SAN MARTIN DE PORRES,186,173
43464,LIMA,LIMA,SAN MARTIN DE PORRES,187,169
43466,LIMA,LIMA,SAN MARTIN DE PORRES,184,166
43467,LIMA,LIMA,SAN MARTIN DE PORRES,187,163
43469,LIMA,LIMA,SAN MARTIN DE PORRES,185,172
43470,LIMA,LIMA,SAN MARTIN DE PORRES,187,173
43474,LIMA,LIMA,SAN MARTIN DE PORRES,185,169
43476,LIMA,LIMA,SAN MARTIN DE PORRES,187,165
43480,LIMA,LIMA,SAN MARTIN DE PORRES,186,162
43482,LIMA,LIMA,SAN MIGUEL,216,185
43483,LIMA,LIMA,SAN MIGUEL,215,189
43484,LIMA,LIMA,SAN MIGUEL,208,180
43485,LIMA,LIMA,SAN MIGUEL,206,177
43486,LIMA,LIMA,SAN MIGUEL,222,199
43488,LIMA,LIMA,SAN MIGUEL,194,166
43489,LIMA,LIMA,SAN MIGUEL,194,166
43491,LIMA,LIMA,SAN MIGUEL,193,158
43494,LIMA,LIMA,SAN MIGUEL,195,169
43496,LIMA,LIMA,SAN MIGUEL,193,147
43497,LIMA,LIMA,SAN MIGUEL,201,174
43513,LIMA,LIMA,SAN MIGUEL,193,171
43518,LIMA,LIMA,SAN MIGUEL,194,168
43520,LIMA,LIMA,SAN MIGUEL,195,171
43521,LIMA,LIMA,SAN MIGUEL,207,180
43522,LIMA,LIMA,SAN MIGUEL,193,162
43523,LIMA,LIMA,SAN MIGUEL,194,161
43524,LIMA,LIMA,SAN MIGUEL,196,165
43525,LIMA,LIMA,SAN MIGUEL,195,159
43526,LIMA,LIMA,SAN MIGUEL,194,173
43527,LIMA,LIMA,SAN MIGUEL,198,171
43528,LIMA,LIMA,SAN MIGUEL,98,88
43530,LIMA,LIMA,SAN MIGUEL,195,164
43532,LIMA,LIMA,SAN MIGUEL,195,159
43533,LIMA,LIMA,SAN MIGUEL,204,177
43538,LIMA,LIMA,SAN MIGUEL,196,162
43542,LIMA,LIMA,SAN MIGUEL,200,170
43543,LIMA,LIMA,SAN MIGUEL,200,181
43544,LIMA,LIMA,SAN MIGUEL,200,179
43546,LIMA,LIMA,SAN MIGUEL,199,179
43548,LIMA,LIMA,SAN MIGUEL,203,172
43549,LIMA,LIMA,SAN MIGUEL,201,180
43551,LIMA,LIMA,SAN MIGUEL,200,175
43552,LIMA,LIMA,SAN MIGUEL,200,174
43554,LIMA,LIMA,SAN MIGUEL,201,169
43560,LIMA,LIMA,SAN MIGUEL,199,174
43561,LIMA,LIMA,SAN MIGUEL,200,182
43562,LIMA,LIMA,SAN MIGUEL,201,177
43563,LIMA,LIMA,SAN MIGUEL,199,174
43564,LIMA,LIMA,SAN MIGUEL,201,180
43566,LIMA,LIMA,SAN MIGUEL,199,182
43568,LIMA,LIMA,SAN MIGUEL,201,178
43569,LIMA,LIMA,SAN MIGUEL,201,178
43570,LIMA,LIMA,SAN MIGUEL,200,179
43571,LIMA,LIMA,SAN MIGUEL,202,179
43572,LIMA,LIMA,SAN MIGUEL,200,182
43574,LIMA,LIMA,SAN MIGUEL,189,167
43575,LIMA,LIMA,SAN MIGUEL,201,168
43579,LIMA,LIMA,SAN MIGUEL,201,174
43584,LIMA,LIMA,SAN MIGUEL,201,184
43585,LIMA,LIMA,SAN MIGUEL,202,178
43586,LIMA,LIMA,SAN MIGUEL,202,164
43587,LIMA,LIMA,SAN MIGUEL,203,186
43588,LIMA,LIMA,SAN MIGUEL,203,188
43592,LIMA,LIMA,SAN MIGUEL,202,177
43593,LIMA,LIMA,SAN MIGUEL,207,180
43595,LIMA,LIMA,SAN MIGUEL,203,175
43596,LIMA,LIMA,SAN MIGUEL,203,182
43598,LIMA,LIMA,SAN MIGUEL,204,181
43599,LIMA,LIMA,SAN MIGUEL,202,172
43600,LIMA,LIMA,SAN MIGUEL,202,168
43601,LIMA,LIMA,SAN MIGUEL,203,175
43605,LIMA,LIMA,SAN MIGUEL,201,175
43608,LIMA,LIMA,SAN MIGUEL,202,183
43609,LIMA,LIMA,SAN MIGUEL,201,180
43610,LIMA,LIMA,SAN MIGUEL,202,181
43618,LIMA,LIMA,SAN MIGUEL,209,176
43620,LIMA,LIMA,SAN MIGUEL,211,184
43621,LIMA,LIMA,SAN MIGUEL,209,174
43623,LIMA,LIMA,SAN MIGUEL,214,189
43627,LIMA,LIMA,SAN MIGUEL,210,173
43629,LIMA,LIMA,SAN MIGUEL,216,193
43631,LIMA,LIMA,SAN MIGUEL,216,199
43632,LIMA,LIMA,SAN MIGUEL,217,182
43633,LIMA,LIMA,SAN MIGUEL,103,88
43634,LIMA,LIMA,SAN MIGUEL,211,181
43635,LIMA,LIMA,SAN MIGUEL,216,189
43638,LIMA,LIMA,SAN MIGUEL,215,192
43640,LIMA,LIMA,SAN MIGUEL,211,183
43642,LIMA,LIMA,SAN MIGUEL,207,174
43643,LIMA,LIMA,SAN MIGUEL,211,192
43645,LIMA,LIMA,SAN MIGUEL,211,192
43646,LIMA,LIMA,SAN MIGUEL,211,187
43649,LIMA,LIMA,SAN MIGUEL,211,179
43650,LIMA,LIMA,SAN MIGUEL,211,185
43653,LIMA,LIMA,SAN MIGUEL,211,181
43654,LIMA,LIMA,SAN MIGUEL,211,186
43655,LIMA,LIMA,SAN MIGUEL,211,189
43658,LIMA,LIMA,SAN MIGUEL,207,193
43659,LIMA,LIMA,SAN MIGUEL,206,179
43663,LIMA,LIMA,SAN MIGUEL,206,183
43664,LIMA,LIMA,SAN MIGUEL,207,187
43665,LIMA,LIMA,SAN MIGUEL,207,174
43667,LIMA,LIMA,SAN MIGUEL,206,181
43668,LIMA,LIMA,SAN MIGUEL,208,188
43672,LIMA,LIMA,SAN MIGUEL,207,178
43673,LIMA,LIMA,SAN MIGUEL,209,182
43676,LIMA,LIMA,SAN MIGUEL,217,191
43680,LIMA,LIMA,SAN MIGUEL,207,177
43681,LIMA,LIMA,SAN MIGUEL,209,179
43682,LIMA,LIMA,SAN MIGUEL,208,179
43684,LIMA,LIMA,SAN MIGUEL,208,181
43685,LIMA,LIMA,SAN MIGUEL,207,176
43686,LIMA,LIMA,SAN MIGUEL,207,181
43689,LIMA,LIMA,SAN MIGUEL,205,178
43691,LIMA,LIMA,SAN MIGUEL,209,182
43692,LIMA,LIMA,SAN MIGUEL,209,194
43694,LIMA,LIMA,SAN MIGUEL,206,185
43695,LIMA,LIMA,SAN MIGUEL,209,182
43698,LIMA,LIMA,SAN MIGUEL,105,96
43702,LIMA,LIMA,SAN MIGUEL,207,179
43703,LIMA,LIMA,SAN MIGUEL,209,184
43704,LIMA,LIMA,SAN MIGUEL,206,182
43705,LIMA,LIMA,SAN MIGUEL,206,184
43708,LIMA,LIMA,SAN MIGUEL,208,179
43709,LIMA,LIMA,SAN MIGUEL,219,200
43714,LIMA,LIMA,SAN MIGUEL,207,184
43715,LIMA,LIMA,SAN MIGUEL,209,186
43717,LIMA,LIMA,SAN MIGUEL,210,189
43718,LIMA,LIMA,SAN MIGUEL,208,189
43720,LIMA,LIMA,SAN MIGUEL,207,184
43723,LIMA,LIMA,SAN MIGUEL,209,184
43726,LIMA,LIMA,SAN MIGUEL,209,190
43728,LIMA,LIMA,SAN MIGUEL,207,183
43731,LIMA,LIMA,SANTA MARIA DEL MAR,239,226
43734,LIMA,LIMA,SANTA MARIA DEL MAR,244,228
43736,LIMA,LIMA,SANTA ROSA,245,218
43738,LIMA,LIMA,SANTA ROSA,120,105
43739,LIMA,LIMA,SANTA ROSA,163,151
43740,LIMA,LIMA,SANTA ROSA,249,232
43741,LIMA,LIMA,SANTIAGO DE SURCO,143,134
43742,LIMA,LIMA,SANTIAGO DE SURCO,142,129
43743,LIMA,LIMA,SANTIAGO DE SURCO,130,116
43744,LIMA,LIMA,SANTIAGO DE SURCO,136,120
43745,LIMA,LIMA,SANTIAGO DE SURCO,141,129
43746,LIMA,LIMA,SANTIAGO DE SURCO,131,116
43747,LIMA,LIMA,SANTIAGO DE SURCO,146,127
43748,LIMA,LIMA,SANTIAGO DE SURCO,135,119
43749,LIMA,LIMA,SANTIAGO DE SURCO,131,117
43750,LIMA,LIMA,SANTIAGO DE SURCO,135,118
43751,LIMA,LIMA,SANTIAGO DE SURCO,136,131
43752,LIMA,LIMA,SANTIAGO DE SURCO,122,111
43753,LIMA,LIMA,SANTIAGO DE SURCO,142,125
43754,LIMA,LIMA,SANTIAGO DE SURCO,148,136
43755,LIMA,LIMA,SANTIAGO DE SURCO,138,122
43756,LIMA,LIMA,SANTIAGO DE SURCO,144,130
43757,LIMA,LIMA,SANTIAGO DE SURCO,139,123
43758,LIMA,LIMA,SANTIAGO DE SURCO,153,136
43759,LIMA,LIMA,SANTIAGO DE SURCO,147,132
43760,LIMA,LIMA,SANTIAGO DE SURCO,144,128
43761,LIMA,LIMA,SANTIAGO DE SURCO,138,129
43762,LIMA,LIMA,SANTIAGO DE SURCO,145,134
43763,LIMA,LIMA,SANTIAGO DE SURCO,142,127
43764,LIMA,LIMA,SANTIAGO DE SURCO,149,141
43765,LIMA,LIMA,SANTIAGO DE SURCO,131,114
43766,LIMA,LIMA,SANTIAGO DE SURCO,139,125
43767,LIMA,LIMA,SANTIAGO DE SURCO,146,135
43768,LIMA,LIMA,SANTIAGO DE SURCO,140,127
43769,LIMA,LIMA,SANTIAGO DE SURCO,139,119
43770,LIMA,LIMA,SANTIAGO DE SURCO,136,124
43771,LIMA,LIMA,SANTIAGO DE SURCO,146,128
43772,LIMA,LIMA,SANTIAGO DE SURCO,250,223
43773,LIMA,LIMA,SANTIAGO DE SURCO,144,124
43774,LIMA,LIMA,SANTIAGO DE SURCO,153,135
43775,LIMA,LIMA,SANTIAGO DE SURCO,146,129
43776,LIMA,LIMA,SANTIAGO DE SURCO,149,132
43777,LIMA,LIMA,SANTIAGO DE SURCO,136,129
43778,LIMA,LIMA,SANTIAGO DE SURCO,147,127
43779,LIMA,LIMA,SANTIAGO DE SURCO,250,222
43780,LIMA,LIMA,SANTIAGO DE SURCO,137,126
43781,LIMA,LIMA,SANTIAGO DE SURCO,155,128
43782,LIMA,LIMA,SANTIAGO DE SURCO,155,137
43783,LIMA,LIMA,SANTIAGO DE SURCO,150,132
43784,LIMA,LIMA,SANTIAGO DE SURCO,143,128
43785,LIMA,LIMA,SANTIAGO DE SURCO,151,125
43786,LIMA,LIMA,SANTIAGO DE SURCO,134,121
43787,LIMA,LIMA,SANTIAGO DE SURCO,151,142
43788,LIMA,LIMA,SANTIAGO DE SURCO,155,140
43789,LIMA,LIMA,SANTIAGO DE SURCO,148,133
43790,LIMA,LIMA,SANTIAGO DE SURCO,142,116
43791,LIMA,LIMA,SANTIAGO DE SURCO,139,121
43792,LIMA,LIMA,SANTIAGO DE SURCO,131,118
43793,LIMA,LIMA,SANTIAGO DE SURCO,135,117
43794,LIMA,LIMA,SANTIAGO DE SURCO,161,147
43795,LIMA,LIMA,SANTIAGO DE SURCO,147,127
43796,LIMA,LIMA,SANTIAGO DE SURCO,147,126
43797,LIMA,LIMA,SANTIAGO DE SURCO,142,126
43798,LIMA,LIMA,SANTIAGO DE SURCO,150,125
43799,LIMA,LIMA,SANTIAGO DE SURCO,153,134
43800,LIMA,LIMA,SANTIAGO DE SURCO,150,135
43801,LIMA,LIMA,SANTIAGO DE SURCO,145,125
43802,LIMA,LIMA,SANTIAGO DE SURCO,140,121
43803,LIMA,LIMA,SANTIAGO DE SURCO,151,133
43804,LIMA,LIMA,SANTIAGO DE SURCO,139,114
43805,LIMA,LIMA,SANTIAGO DE SURCO,147,126
43806,LIMA,LIMA,SANTIAGO DE SURCO,147,138
43807,LIMA,LIMA,SANTIAGO DE SURCO,143,129
43808,LIMA,LIMA,SANTIAGO DE SURCO,150,131
43809,LIMA,LIMA,SANTIAGO DE SURCO,145,127
43810,LIMA,LIMA,SANTIAGO DE SURCO,160,142
43811,LIMA,LIMA,SANTIAGO DE SURCO,147,135
43812,LIMA,LIMA,SANTIAGO DE SURCO,142,125
43813,LIMA,LIMA,SANTIAGO DE SURCO,154,135
43814,LIMA,LIMA,SANTIAGO DE SURCO,143,120
43815,LIMA,LIMA,SANTIAGO DE SURCO,156,137
43816,LIMA,LIMA,SANTIAGO DE SURCO,155,132
43817,LIMA,LIMA,SANTIAGO DE SURCO,139,119
43818,LIMA,LIMA,SANTIAGO DE SURCO,146,134
43819,LIMA,LIMA,SANTIAGO DE SURCO,136,128
43820,LIMA,LIMA,SANTIAGO DE SURCO,148,126
43821,LIMA,LIMA,SANTIAGO DE SURCO,159,139
43822,LIMA,LIMA,SANTIAGO DE SURCO,150,135
43823,LIMA,LIMA,SANTIAGO DE SURCO,143,129
43824,LIMA,LIMA,SANTIAGO DE SURCO,137,123
43825,LIMA,LIMA,SANTIAGO DE SURCO,146,127
43826,LIMA,LIMA,SANTIAGO DE SURCO,146,130
43827,LIMA,LIMA,SANTIAGO DE SURCO,142,129
43828,LIMA,LIMA,SANTIAGO DE SURCO,151,130
43829,LIMA,LIMA,SANTIAGO DE SURCO,145,125
43830,LIMA,LIMA,SANTIAGO DE SURCO,140,127
43831,LIMA,LIMA,SANTIAGO DE SURCO,150,132
43832,LIMA,LIMA,SANTIAGO DE SURCO,146,134
43833,LIMA,LIMA,SANTIAGO DE SURCO,144,130
43834,LIMA,LIMA,SANTIAGO DE SURCO,148,137
43835,LIMA,LIMA,SANTIAGO DE SURCO,250,224
43836,LIMA,LIMA,SANTIAGO DE SURCO,153,148
43837,LIMA,LIMA,SANTIAGO DE SURCO,156,139
43838,LIMA,LIMA,SANTIAGO DE SURCO,155,144
43839,LIMA,LIMA,SANTIAGO DE SURCO,142,135
43840,LIMA,LIMA,SANTIAGO DE SURCO,134,123
43842,LIMA,LIMA,SANTIAGO DE SURCO,243,201
43843,LIMA,LIMA,SANTIAGO DE SURCO,146,131
43845,LIMA,LIMA,SANTIAGO DE SURCO,247,210
43846,LIMA,LIMA,SANTIAGO DE SURCO,122,93
43847,LIMA,LIMA,SANTIAGO DE SURCO,134,111
43848,LIMA,LIMA,SANTIAGO DE SURCO,140,126
43849,LIMA,LIMA,SANTIAGO DE SURCO,133,122
43850,LIMA,LIMA,SANTIAGO DE SURCO,136,114
43852,LIMA,LIMA,SANTIAGO DE SURCO,135,118
43853,LIMA,LIMA,SANTIAGO DE SURCO,250,219
43854,LIMA,LIMA,SANTIAGO DE SURCO,150,133
43855,LIMA,LIMA,SANTIAGO DE SURCO,139,126
43856,LIMA,LIMA,SANTIAGO DE SURCO,146,138
43857,LIMA,LIMA,SANTIAGO DE SURCO,250,223
43858,LIMA,LIMA,SANTIAGO DE SURCO,133,123
43859,LIMA,LIMA,SANTIAGO DE SURCO,145,135
43860,LIMA,LIMA,SANTIAGO DE SURCO,141,127
43861,LIMA,LIMA,SANTIAGO DE SURCO,149,130
43862,LIMA,LIMA,SANTIAGO DE SURCO,141,116
43863,LIMA,LIMA,SANTIAGO DE SURCO,250,223
43864,LIMA,LIMA,SANTIAGO DE SURCO,134,115
43865,LIMA,LIMA,SANTIAGO DE SURCO,150,127
43871,LIMA,LIMA,SANTIAGO DE SURCO,220,196
43874,LIMA,LIMA,SANTIAGO DE SURCO,221,190
43875,LIMA,LIMA,SANTIAGO DE SURCO,221,192
43878,LIMA,LIMA,SANTIAGO DE SURCO,221,186
43879,LIMA,LIMA,SANTIAGO DE SURCO,221,183
43883,LIMA,LIMA,SANTIAGO DE SURCO,221,188
43884,LIMA,LIMA,SANTIAGO DE SURCO,222,191
43885,LIMA,LIMA,SANTIAGO DE SURCO,221,184
43886,LIMA,LIMA,SANTIAGO DE SURCO,221,193
43887,LIMA,LIMA,SANTIAGO DE SURCO,221,186
43889,LIMA,LIMA,SANTIAGO DE SURCO,221,187
43890,LIMA,LIMA,SANTIAGO DE SURCO,221,189
43894,LIMA,LIMA,SANTIAGO DE SURCO,221,177
43898,LIMA,LIMA,SANTIAGO DE SURCO,222,196
43899,LIMA,LIMA,SANTIAGO DE SURCO,222,184
43901,LIMA,LIMA,SANTIAGO DE SURCO,222,187
43904,LIMA,LIMA,SANTIAGO DE SURCO,221,189
43905,LIMA,LIMA,SANTIAGO DE SURCO,227,175
43906,LIMA,LIMA,SANTIAGO DE SURCO,222,183
43910,LIMA,LIMA,SANTIAGO DE SURCO,224,181
43912,LIMA,LIMA,SANTIAGO DE SURCO,206,191
43913,LIMA,LIMA,SANTIAGO DE SURCO,225,193
43915,LIMA,LIMA,SANTIAGO DE SURCO,227,186
43916,LIMA,LIMA,SANTIAGO DE SURCO,113,103
43918,LIMA,LIMA,SANTIAGO DE SURCO,218,189
43921,LIMA,LIMA,SANTIAGO DE SURCO,226,198
43924,LIMA,LIMA,SANTIAGO DE SURCO,226,201
43925,LIMA,LIMA,SANTIAGO DE SURCO,199,170
43927,LIMA,LIMA,SANTIAGO DE SURCO,225,205
43928,LIMA,LIMA,SANTIAGO DE SURCO,199,172
43929,LIMA,LIMA,SANTIAGO DE SURCO,224,189
43933,LIMA,LIMA,SANTIAGO DE SURCO,203,176
43934,LIMA,LIMA,SANTIAGO DE SURCO,225,198
43935,LIMA,LIMA,SANTIAGO DE SURCO,226,188
43937,LIMA,LIMA,SANTIAGO DE SURCO,226,197
43938,LIMA,LIMA,SANTIAGO DE SURCO,225,188
43944,LIMA,LIMA,SANTIAGO DE SURCO,226,202
43949,LIMA,LIMA,SANTIAGO DE SURCO,221,200
43951,LIMA,LIMA,SANTIAGO DE SURCO,226,193
43954,LIMA,LIMA,SANTIAGO DE SURCO,226,202
43955,LIMA,LIMA,SANTIAGO DE SURCO,203,188
43956,LIMA,LIMA,SANTIAGO DE SURCO,204,196
43957,LIMA,LIMA,SANTIAGO DE SURCO,227,217
43958,LIMA,LIMA,SANTIAGO DE SURCO,222,204
43965,LIMA,LIMA,SANTIAGO DE SURCO,138,128
43966,LIMA,LIMA,SANTIAGO DE SURCO,142,136
43967,LIMA,LIMA,SANTIAGO DE SURCO,219,205
43972,LIMA,LIMA,SANTIAGO DE SURCO,218,191
43973,LIMA,LIMA,SANTIAGO DE SURCO,213,184
43977,LIMA,LIMA,SANTIAGO DE SURCO,128,114
43979,LIMA,LIMA,SANTIAGO DE SURCO,218,193
43980,LIMA,LIMA,SANTIAGO DE SURCO,218,192
43981,LIMA,LIMA,SANTIAGO DE SURCO,128,117
43986,LIMA,LIMA,SANTIAGO DE SURCO,218,193
43987,LIMA,LIMA,SANTIAGO DE SURCO,220,192
43988,LIMA,LIMA,SANTIAGO DE SURCO,136,127
43989,LIMA,LIMA,SANTIAGO DE SURCO,140,126
43990,LIMA,LIMA,SANTIAGO DE SURCO,129,111
43991,LIMA,LIMA,SANTIAGO DE SURCO,220,190
43992,LIMA,LIMA,SANTIAGO DE SURCO,190,166
43993,LIMA,LIMA,SANTIAGO DE SURCO,219,189
43994,LIMA,LIMA,SANTIAGO DE SURCO,214,189
43995,LIMA,LIMA,SANTIAGO DE SURCO,129,113
43996,LIMA,LIMA,SANTIAGO DE SURCO,130,119
43998,LIMA,LIMA,SANTIAGO DE SURCO,220,192
44000,LIMA,LIMA,SANTIAGO DE SURCO,218,184
44003,LIMA,LIMA,SANTIAGO DE SURCO,217,185
44004,LIMA,LIMA,SANTIAGO DE SURCO,192,177
44007,LIMA,LIMA,SANTIAGO DE SURCO,129,115
44008,LIMA,LIMA,SANTIAGO DE SURCO,129,112
44009,LIMA,LIMA,SANTIAGO DE SURCO,219,185
44010,LIMA,LIMA,SANTIAGO DE SURCO,187,160
44011,LIMA,LIMA,SANTIAGO DE SURCO,133,122
44013,LIMA,LIMA,SANTIAGO DE SURCO,198,176
44014,LIMA,LIMA,SANTIAGO DE SURCO,219,186
44015,LIMA,LIMA,SANTIAGO DE SURCO,219,187
44016,LIMA,LIMA,SANTIAGO DE SURCO,219,201
44017,LIMA,LIMA,SANTIAGO DE SURCO,217,184
44018,LIMA,LIMA,SANTIAGO DE SURCO,201,179
44019,LIMA,LIMA,SANTIAGO DE SURCO,134,115
44020,LIMA,LIMA,SANTIAGO DE SURCO,187,157
44021,LIMA,LIMA,SANTIAGO DE SURCO,219,195
44023,LIMA,LIMA,SANTIAGO DE SURCO,220,193
44025,LIMA,LIMA,SANTIAGO DE SURCO,129,114
44027,LIMA,LIMA,SANTIAGO DE SURCO,219,186
44030,LIMA,LIMA,SANTIAGO DE SURCO,220,199
44033,LIMA,LIMA,SANTIAGO DE SURCO,233,211
44034,LIMA,LIMA,SANTIAGO DE SURCO,235,211
44035,LIMA,LIMA,SANTIAGO DE SURCO,233,206
44036,LIMA,LIMA,SANTIAGO DE SURCO,239,206
44037,LIMA,LIMA,SANTIAGO DE SURCO,233,202
44038,LIMA,LIMA,SANTIAGO DE SURCO,236,210
44039,LIMA,LIMA,SANTIAGO DE SURCO,235,205
44041,LIMA,LIMA,SANTIAGO DE SURCO,234,203
44044,LIMA,LIMA,SANTIAGO DE SURCO,235,208
44045,LIMA,LIMA,SANTIAGO DE SURCO,234,208
44049,LIMA,LIMA,SANTIAGO DE SURCO,233,210
44053,LIMA,LIMA,SANTIAGO DE SURCO,234,206
44054,LIMA,LIMA,SANTIAGO DE SURCO,118,105
44056,LIMA,LIMA,SANTIAGO DE SURCO,225,196
44057,LIMA,LIMA,SANTIAGO DE SURCO,223,204
44058,LIMA,LIMA,SANTIAGO DE SURCO,227,204
44059,LIMA,LIMA,SANTIAGO DE SURCO,226,204
