table_id,dept,prov,dist,eligible_voters,total_voters
035499,LIMA,LIMA,CHORRILLOS,342,290
035500,LIMA,LIMA,CHORRILLOS,342,312
035501,LIMA,LIMA,CHORRILLOS,342,289
035502,LIMA,LIMA,CHORRILLOS,342,299
035503,LIMA,LIMA,CHORRILLOS,342,314
035504,LIMA,LIMA,CHORRILLOS,342,298
035505,LIMA,LIMA,CHORRILLOS,342,302
035506,LIMA,LIMA,CHORRILLOS,342,304
035507,LIMA,LIMA,CHORRILLOS,342,306
035508,LIMA,LIMA,CHORRILLOS,342,291
035509,LIMA,LIMA,CHORRILLOS,342,304
035510,LIMA,LIMA,CHORRILLOS,342,301
035511,LIMA,LIMA,CHORRILLOS,342,294
035512,LIMA,LIMA,CHORRILLOS,342,307
035513,LIMA,LIMA,CHORRILLOS,340,290
035514,LIMA,LIMA,CHORRILLOS,333,267
035515,LIMA,LIMA,CHORRILLOS,333,270
035516,LIMA,LIMA,CHORRILLOS,333,283
035517,LIMA,LIMA,CHORRILLOS,333,265
035518,LIMA,LIMA,CHORRILLOS,333,281
035519,LIMA,LIMA,CHORRILLOS,333,285
035520,LIMA,LIMA,CHORRILLOS,333,283
035521,LIMA,LIMA,CHORRILLOS,333,264
035522,LIMA,LIMA,CHORRILLOS,333,281
035523,LIMA,LIMA,CHORRILLOS,333,277
035524,LIMA,LIMA,CHORRILLOS,333,270
035525,LIMA,LIMA,CHORRILLOS,331,273
035526,LIMA,LIMA,CHORRILLOS,345,291
035527,LIMA,LIMA,CHORRILLOS,345,282
035528,LIMA,LIMA,CHORRILLOS,345,291
035529,LIMA,LIMA,CHORRILLOS,345,294
035530,LIMA,LIMA,CHORRILLOS,345,309
035531,LIMA,LIMA,CHORRILLOS,345,293
035532,LIMA,LIMA,CHORRILLOS,345,301
035533,LIMA,LIMA,CHORRILLOS,345,297
035534,LIMA,LIMA,CHORRILLOS,345,295
035535,LIMA,LIMA,CHORRILLOS,345,301
035536,LIMA,LIMA,CHORRILLOS,345,292
035537,LIMA,LIMA,CHORRILLOS,345,290
035538,LIMA,LIMA,CHORRILLOS,345,284
035539,LIMA,LIMA,CHORRILLOS,345,285
035540,LIMA,LIMA,CHORRILLOS,345,288
035541,LIMA,LIMA,CHORRILLOS,345,298
035542,LIMA,LIMA,CHORRILLOS,345,302
035543,LIMA,LIMA,CHORRILLOS,345,289
035544,LIMA,LIMA,CHORRILLOS,345,290
035545,LIMA,LIMA,CHORRILLOS,345,285
035546,LIMA,LIMA,CHORRILLOS,345,294
035547,LIMA,LIMA,CHORRILLOS,345,300
035548,LIMA,LIMA,CHORRILLOS,345,296
035549,LIMA,LIMA,CHORRILLOS,345,290
035550,LIMA,LIMA,CHORRILLOS,345,289
035551,LIMA,LIMA,CHORRILLOS,345,288
035552,LIMA,LIMA,CHORRILLOS,345,301
035553,LIMA,LIMA,CHORRILLOS,345,289
035554,LIMA,LIMA,CHORRILLOS,345,293
035555,LIMA,LIMA,CHORRILLOS,345,295
035556,LIMA,LIMA,CHORRILLOS,345,300
035557,LIMA,LIMA,CHORRILLOS,345,294
035558,LIMA,LIMA,CHORRILLOS,345,297
035559,LIMA,LIMA,CHORRILLOS,345,286
035560,LIMA,LIMA,CHORRILLOS,345,283
035561,LIMA,LIMA,CHORRILLOS,345,293
035562,LIMA,LIMA,CHORRILLOS,331,273
035563,LIMA,LIMA,CHORRILLOS,338,290
035564,LIMA,LIMA,CHORRILLOS,338,292
035565,LIMA,LIMA,CHORRILLOS,338,296
035566,LIMA,LIMA,CHORRILLOS,338,299
035567,LIMA,LIMA,CHORRILLOS,338,302
035568,LIMA,LIMA,CHORRILLOS,338,292
035569,LIMA,LIMA,CHORRILLOS,338,295
035570,LIMA,LIMA,CHORRILLOS,338,297
035571,LIMA,LIMA,CHORRILLOS,338,299
035572,LIMA,LIMA,CHORRILLOS,338,290
035573,LIMA,LIMA,CHORRILLOS,338,297
035574,LIMA,LIMA,CHORRILLOS,338,303
035575,LIMA,LIMA,CHORRILLOS,338,299
035576,LIMA,LIMA,CHORRILLOS,326,291
035577,LIMA,LIMA,CHORRILLOS,344,299
035578,LIMA,LIMA,CHORRILLOS,344,304
035579,LIMA,LIMA,CHORRILLOS,344,307
035580,LIMA,LIMA,CHORRILLOS,344,305
035581,LIMA,LIMA,CHORRILLOS,344,307
035582,LIMA,LIMA,CHORRILLOS,344,315
035583,LIMA,LIMA,CHORRILLOS,344,317
035584,LIMA,LIMA,CHORRILLOS,344,314
035585,LIMA,LIMA,CHORRILLOS,344,313
035586,LIMA,LIMA,CHORRILLOS,344,312
035587,LIMA,LIMA,CHORRILLOS,344,326
035588,LIMA,LIMA,CHORRILLOS,344,316
035589,LIMA,LIMA,CHORRILLOS,344,303
035590,LIMA,LIMA,CHORRILLOS,344,315
035591,LIMA,LIMA,CHORRILLOS,344,313
035592,LIMA,LIMA,CHORRILLOS,344,317
035593,LIMA,LIMA,CHORRILLOS,344,305
035594,LIMA,LIMA,CHORRILLOS,344,316
035595,LIMA,LIMA,CHORRILLOS,344,312
035596,LIMA,LIMA,CHORRILLOS,344,319
035597,LIMA,LIMA,CHORRILLOS,344,302
035598,LIMA,LIMA,CHORRILLOS,344,312
035599,LIMA,LIMA,CHORRILLOS,344,309
035600,LIMA,LIMA,CHORRILLOS,344,311
035601,LIMA,LIMA,CHORRILLOS,344,307
035602,LIMA,LIMA,CHORRILLOS,344,312
035603,LIMA,LIMA,CHORRILLOS,344,318
035604,LIMA,LIMA,CHORRILLOS,344,307
035605,LIMA,LIMA,CHORRILLOS,344,307
035606,LIMA,LIMA,CHORRILLOS,344,305
035607,LIMA,LIMA,CHORRILLOS,344,314
035608,LIMA,LIMA,CHORRILLOS,344,311
035609,LIMA,LIMA,CHORRILLOS,344,306
035610,LIMA,LIMA,CHORRILLOS,344,317
035611,LIMA,LIMA,CHORRILLOS,344,311
035612,LIMA,LIMA,CHORRILLOS,313,280
035613,LIMA,LIMA,CHORRILLOS,350,293
035614,LIMA,LIMA,CHORRILLOS,350,302
035615,LIMA,LIMA,CHORRILLOS,350,315
035616,LIMA,LIMA,CHORRILLOS,350,311
035617,LIMA,LIMA,CHORRILLOS,350,301
035618,LIMA,LIMA,CHORRILLOS,350,304
035619,LIMA,LIMA,CHORRILLOS,350,310
035620,LIMA,LIMA,CHORRILLOS,350,320
035621,LIMA,LIMA,CHORRILLOS,350,307
035622,LIMA,LIMA,CHORRILLOS,350,299
035623,LIMA,LIMA,CHORRILLOS,350,312
035624,LIMA,LIMA,CHORRILLOS,350,297
035625,LIMA,LIMA,CHORRILLOS,350,297
035626,LIMA,LIMA,CHORRILLOS,350,308
035627,LIMA,LIMA,CHORRILLOS,350,298
035628,LIMA,LIMA,CHORRILLOS,350,316
035629,LIMA,LIMA,CHORRILLOS,350,298
035630,LIMA,LIMA,CHORRILLOS,350,305
035631,LIMA,LIMA,CHORRILLOS,350,309
035632,LIMA,LIMA,CHORRILLOS,350,306
035633,LIMA,LIMA,CHORRILLOS,350,297
035634,LIMA,LIMA,CHORRILLOS,350,291
035635,LIMA,LIMA,CHORRILLOS,350,303
035636,LIMA,LIMA,CHORRILLOS,350,304
035637,LIMA,LIMA,CHORRILLOS,350,303
035638,LIMA,LIMA,CHORRILLOS,350,309
035639,LIMA,LIMA,CHORRILLOS,350,317
035640,LIMA,LIMA,CHORRILLOS,350,300
035641,LIMA,LIMA,CHORRILLOS,350,300
035642,LIMA,LIMA,CHORRILLOS,350,303
035643,LIMA,LIMA,CHORRILLOS,350,309
035644,LIMA,LIMA,CHORRILLOS,350,314
035645,LIMA,LIMA,CHORRILLOS,350,297
035646,LIMA,LIMA,CHORRILLOS,350,305
035647,LIMA,LIMA,CHORRILLOS,350,292
035648,LIMA,LIMA,CHORRILLOS,333,290
035649,LIMA,LIMA,CHORRILLOS,334,286
035650,LIMA,LIMA,CHORRILLOS,334,293
035651,LIMA,LIMA,CHORRILLOS,334,303
035652,LIMA,LIMA,CHORRILLOS,334,288
035653,LIMA,LIMA,CHORRILLOS,334,303
035654,LIMA,LIMA,CHORRILLOS,334,296
035655,LIMA,LIMA,CHORRILLOS,334,300
035656,LIMA,LIMA,CHORRILLOS,334,293
035657,LIMA,LIMA,CHORRILLOS,334,289
035658,LIMA,LIMA,CHORRILLOS,334,294
035659,LIMA,LIMA,CHORRILLOS,334,304
035660,LIMA,LIMA,CHORRILLOS,334,303
035661,LIMA,LIMA,CHORRILLOS,334,298
035662,LIMA,LIMA,CHORRILLOS,334,299
035663,LIMA,LIMA,CHORRILLOS,334,289
035664,LIMA,LIMA,CHORRILLOS,334,302
035665,LIMA,LIMA,CHORRILLOS,334,289
035666,LIMA,LIMA,CHORRILLOS,334,287
035667,LIMA,LIMA,CHORRILLOS,334,287
035668,LIMA,LIMA,CHORRILLOS,334,296
035669,LIMA,LIMA,CHORRILLOS,330,300
035670,LIMA,LIMA,CHORRILLOS,339,280
035671,LIMA,LIMA,CHORRILLOS,339,289
035672,LIMA,LIMA,CHORRILLOS,339,281
035673,LIMA,LIMA,CHORRILLOS,339,292
035674,LIMA,LIMA,CHORRILLOS,339,286
035675,LIMA,LIMA,CHORRILLOS,339,293
035676,LIMA,LIMA,CHORRILLOS,339,298
035677,LIMA,LIMA,CHORRILLOS,339,286
035678,LIMA,LIMA,CHORRILLOS,339,275
035679,LIMA,LIMA,CHORRILLOS,339,293
035680,LIMA,LIMA,CHORRILLOS,339,288
035681,LIMA,LIMA,CHORRILLOS,330,281
035682,LIMA,LIMA,CHORRILLOS,315,275
035683,LIMA,LIMA,CHORRILLOS,315,289
035684,LIMA,LIMA,CHORRILLOS,315,285
035685,LIMA,LIMA,CHORRILLOS,315,289
035686,LIMA,LIMA,CHORRILLOS,315,284
035687,LIMA,LIMA,CHORRILLOS,315,286
035688,LIMA,LIMA,CHORRILLOS,315,287
035689,LIMA,LIMA,CHORRILLOS,315,286
035690,LIMA,LIMA,CHORRILLOS,314,277
035691,LIMA,LIMA,CHORRILLOS,350,311
035692,LIMA,LIMA,CHORRILLOS,350,298
035693,LIMA,LIMA,CHORRILLOS,348,306
035694,LIMA,LIMA,CHORRILLOS,313,284
035695,LIMA,LIMA,CHORRILLOS,313,290
035696,LIMA,LIMA,CHORRILLOS,313,293
035697,LIMA,LIMA,CHORRILLOS,313,292
035698,LIMA,LIMA,CHORRILLOS,313,278
035699,LIMA,LIMA,CHORRILLOS,313,285
035700,LIMA,LIMA,CHORRILLOS,310,286
035701,LIMA,LIMA,CHORRILLOS,307,277
035702,LIMA,LIMA,CHORRILLOS,307,289
035703,LIMA,LIMA,CHORRILLOS,307,286
035704,LIMA,LIMA,CHORRILLOS,307,276
035705,LIMA,LIMA,CHORRILLOS,307,273
035706,LIMA,LIMA,CHORRILLOS,307,274
035707,LIMA,LIMA,CHORRILLOS,302,278
035708,LIMA,LIMA,LA VICTORIA,346,289
035709,LIMA,LIMA,LA VICTORIA,346,300
035710,LIMA,LIMA,LA VICTORIA,346,308
035711,LIMA,LIMA,LA VICTORIA,346,296
035712,LIMA,LIMA,LA VICTORIA,346,294
035713,LIMA,LIMA,LA VICTORIA,346,304
035714,LIMA,LIMA,LA VICTORIA,346,299
035715,LIMA,LIMA,LA VICTORIA,346,298
035716,LIMA,LIMA,LA VICTORIA,346,289
035717,LIMA,LIMA,LA VICTORIA,346,291
035718,LIMA,LIMA,LA VICTORIA,333,304
035719,LIMA,LIMA,LA VICTORIA,333,292
035720,LIMA,LIMA,LA VICTORIA,333,282
035721,LIMA,LIMA,LA VICTORIA,333,284
035722,LIMA,LIMA,LA VICTORIA,333,284
035723,LIMA,LIMA,LA VICTORIA,333,295
035724,LIMA,LIMA,LA VICTORIA,333,294
035725,LIMA,LIMA,LA VICTORIA,333,285
035726,LIMA,LIMA,LA VICTORIA,333,277
035727,LIMA,LIMA,LA VICTORIA,324,275
035728,LIMA,LIMA,LA VICTORIA,334,282
035729,LIMA,LIMA,LA VICTORIA,334,295
035730,LIMA,LIMA,LA VICTORIA,334,288
035731,LIMA,LIMA,LA VICTORIA,334,289
035732,LIMA,LIMA,LA VICTORIA,334,294
035733,LIMA,LIMA,LA VICTORIA,334,289
035734,LIMA,LIMA,LA VICTORIA,334,279
035735,LIMA,LIMA,LA VICTORIA,331,283
035736,LIMA,LIMA,LA VICTORIA,341,302
035737,LIMA,LIMA,LA VICTORIA,341,291
035738,LIMA,LIMA,LA VICTORIA,341,288
035739,LIMA,LIMA,LA VICTORIA,341,296
035740,LIMA,LIMA,LA VICTORIA,341,300
035741,LIMA,LIMA,LA VICTORIA,341,299
035742,LIMA,LIMA,LA VICTORIA,341,295
035743,LIMA,LIMA,LA VICTORIA,341,296
035744,LIMA,LIMA,LA VICTORIA,341,300
035745,LIMA,LIMA,LA VICTORIA,341,295
035746,LIMA,LIMA,LA VICTORIA,341,293
035747,LIMA,LIMA,LA VICTORIA,341,299
035748,LIMA,LIMA,LA VICTORIA,341,281
035749,LIMA,LIMA,LA VICTORIA,341,293
035750,LIMA,LIMA,LA VICTORIA,341,281
035751,LIMA,LIMA,LA VICTORIA,332,290
035752,LIMA,LIMA,LA VICTORIA,340,293
035753,LIMA,LIMA,LA VICTORIA,340,292
035754,LIMA,LIMA,LA VICTORIA,340,296
035755,LIMA,LIMA,LA VICTORIA,340,290
035756,LIMA,LIMA,LA VICTORIA,340,284
035757,LIMA,LIMA,LA VICTORIA,340,292
035758,LIMA,LIMA,LA VICTORIA,340,294
035759,LIMA,LIMA,LA VICTORIA,340,300
035760,LIMA,LIMA,LA VICTORIA,340,267
035761,LIMA,LIMA,LA VICTORIA,340,280
035762,LIMA,LIMA,LA VICTORIA,340,285
035763,LIMA,LIMA,LA VICTORIA,340,291
035764,LIMA,LIMA,LA VICTORIA,340,292
035765,LIMA,LIMA,LA VICTORIA,340,292
035766,LIMA,LIMA,LA VICTORIA,340,294
035767,LIMA,LIMA,LA VICTORIA,340,294
035768,LIMA,LIMA,LA VICTORIA,340,279
035769,LIMA,LIMA,LA VICTORIA,340,292
035770,LIMA,LIMA,LA VICTORIA,340,277
035771,LIMA,LIMA,LA VICTORIA,340,282
035772,LIMA,LIMA,LA VICTORIA,340,286
035773,LIMA,LIMA,LA VICTORIA,340,288
035774,LIMA,LIMA,LA VICTORIA,340,280
035775,LIMA,LIMA,LA VICTORIA,340,297
035776,LIMA,LIMA,LA VICTORIA,340,275
035777,LIMA,LIMA,LA VICTORIA,340,286
035778,LIMA,LIMA,LA VICTORIA,340,284
035779,LIMA,LIMA,LA VICTORIA,340,294
035780,LIMA,LIMA,LA VICTORIA,340,303
035781,LIMA,LIMA,LA VICTORIA,340,285
035782,LIMA,LIMA,LA VICTORIA,340,289
035783,LIMA,LIMA,LA VICTORIA,340,299
035784,LIMA,LIMA,LA VICTORIA,324,276
035785,LIMA,LIMA,LA VICTORIA,342,295
035786,LIMA,LIMA,LA VICTORIA,342,290
035787,LIMA,LIMA,LA VICTORIA,342,288
035788,LIMA,LIMA,LA VICTORIA,342,290
035789,LIMA,LIMA,LA VICTORIA,342,286
035790,LIMA,LIMA,LA VICTORIA,342,285
035791,LIMA,LIMA,LA VICTORIA,342,275
035792,LIMA,LIMA,LA VICTORIA,342,291
035793,LIMA,LIMA,LA VICTORIA,342,277
035794,LIMA,LIMA,LA VICTORIA,342,289
035795,LIMA,LIMA,LA VICTORIA,342,293
035796,LIMA,LIMA,LA VICTORIA,342,286
035797,LIMA,LIMA,LA VICTORIA,342,287
035798,LIMA,LIMA,LA VICTORIA,342,287
035799,LIMA,LIMA,LA VICTORIA,342,282
035800,LIMA,LIMA,LA VICTORIA,342,286
035801,LIMA,LIMA,LA VICTORIA,342,279
035802,LIMA,LIMA,LA VICTORIA,342,285
035803,LIMA,LIMA,LA VICTORIA,324,269
035804,LIMA,LIMA,LA VICTORIA,347,285
035805,LIMA,LIMA,LA VICTORIA,347,294
035806,LIMA,LIMA,LA VICTORIA,347,287
035807,LIMA,LIMA,LA VICTORIA,347,302
035808,LIMA,LIMA,LA VICTORIA,347,297
035809,LIMA,LIMA,LA VICTORIA,347,282
035810,LIMA,LIMA,LA VICTORIA,347,301
035811,LIMA,LIMA,LA VICTORIA,347,285
035812,LIMA,LIMA,LA VICTORIA,347,303
035813,LIMA,LIMA,LA VICTORIA,347,291
035814,LIMA,LIMA,LA VICTORIA,347,299
035815,LIMA,LIMA,LA VICTORIA,347,286
035816,LIMA,LIMA,LA VICTORIA,347,290
035817,LIMA,LIMA,LA VICTORIA,347,301
035818,LIMA,LIMA,LA VICTORIA,347,295
035819,LIMA,LIMA,LA VICTORIA,347,290
035820,LIMA,LIMA,LA VICTORIA,347,294
035821,LIMA,LIMA,LA VICTORIA,347,285
035822,LIMA,LIMA,LA VICTORIA,347,289
035823,LIMA,LIMA,LA VICTORIA,347,286
035824,LIMA,LIMA,LA VICTORIA,347,303
035825,LIMA,LIMA,LA VICTORIA,347,291
035826,LIMA,LIMA,LA VICTORIA,347,291
035827,LIMA,LIMA,LA VICTORIA,347,301
035828,LIMA,LIMA,LA VICTORIA,347,303
035829,LIMA,LIMA,LA VICTORIA,347,293
035830,LIMA,LIMA,LA VICTORIA,347,296
035831,LIMA,LIMA,LA VICTORIA,347,300
035832,LIMA,LIMA,LA VICTORIA,347,309
035833,LIMA,LIMA,LA VICTORIA,347,288
035834,LIMA,LIMA,LA VICTORIA,347,294
035835,LIMA,LIMA,LA VICTORIA,347,299
035836,LIMA,LIMA,LA VICTORIA,347,296
035837,LIMA,LIMA,LA VICTORIA,347,294
035838,LIMA,LIMA,LA VICTORIA,347,347
035839,LIMA,LIMA,LA VICTORIA,347,295
035840,LIMA,LIMA,LA VICTORIA,319,267
035841,LIMA,LIMA,LA VICTORIA,340,293
035842,LIMA,LIMA,LA VICTORIA,340,285
035843,LIMA,LIMA,LA VICTORIA,339,282
035844,LIMA,LIMA,LA VICTORIA,340,285
035845,LIMA,LIMA,LA VICTORIA,340,294
035846,LIMA,LIMA,LA VICTORIA,340,279
035847,LIMA,LIMA,LA VICTORIA,340,286
035848,LIMA,LIMA,LA VICTORIA,340,280
035849,LIMA,LIMA,LA VICTORIA,340,278
035850,LIMA,LIMA,LA VICTORIA,340,273
035851,LIMA,LIMA,LA VICTORIA,338,295
035852,LIMA,LIMA,LA VICTORIA,330,278
035853,LIMA,LIMA,LA VICTORIA,330,292
035854,LIMA,LIMA,LA VICTORIA,330,295
035855,LIMA,LIMA,LA VICTORIA,330,288
035856,LIMA,LIMA,LA VICTORIA,330,282
035857,LIMA,LIMA,LA VICTORIA,330,281
035858,LIMA,LIMA,LA VICTORIA,330,280
035859,LIMA,LIMA,LA VICTORIA,330,287
035860,LIMA,LIMA,LA VICTORIA,330,269
035861,LIMA,LIMA,LA VICTORIA,330,285
035862,LIMA,LIMA,LA VICTORIA,330,282
035863,LIMA,LIMA,LA VICTORIA,324,275
035864,LIMA,LIMA,LA VICTORIA,344,289
035865,LIMA,LIMA,LA VICTORIA,344,344
035866,LIMA,LIMA,LA VICTORIA,344,286
035867,LIMA,LIMA,LA VICTORIA,344,284
035868,LIMA,LIMA,LA VICTORIA,344,291
035869,LIMA,LIMA,LA VICTORIA,344,295
035870,LIMA,LIMA,LA VICTORIA,344,290
035871,LIMA,LIMA,LA VICTORIA,344,294
035872,LIMA,LIMA,LA VICTORIA,344,289
035873,LIMA,LIMA,LA VICTORIA,344,287
035874,LIMA,LIMA,LA VICTORIA,334,275
035875,LIMA,LIMA,LA VICTORIA,340,276
035876,LIMA,LIMA,LA VICTORIA,340,284
035877,LIMA,LIMA,LA VICTORIA,340,276
035878,LIMA,LIMA,LA VICTORIA,340,289
035879,LIMA,LIMA,LA VICTORIA,340,289
035880,LIMA,LIMA,LA VICTORIA,340,304
035881,LIMA,LIMA,LA VICTORIA,340,266
035882,LIMA,LIMA,LA VICTORIA,340,277
035883,LIMA,LIMA,LA VICTORIA,340,287
035884,LIMA,LIMA,LA VICTORIA,340,289
035885,LIMA,LIMA,LA VICTORIA,340,291
035886,LIMA,LIMA,LA VICTORIA,340,282
035887,LIMA,LIMA,LA VICTORIA,340,288
035888,LIMA,LIMA,LA VICTORIA,340,277
035889,LIMA,LIMA,LA VICTORIA,340,293
035890,LIMA,LIMA,LA VICTORIA,340,277
035891,LIMA,LIMA,LA VICTORIA,340,294
035892,LIMA,LIMA,LA VICTORIA,340,295
035893,LIMA,LIMA,LA VICTORIA,340,291
035894,LIMA,LIMA,LA VICTORIA,340,298
035895,LIMA,LIMA,LA VICTORIA,340,279
035896,LIMA,LIMA,LA VICTORIA,340,277
035897,LIMA,LIMA,LA VICTORIA,340,289
035898,LIMA,LIMA,LA VICTORIA,340,273
035899,LIMA,LIMA,LA VICTORIA,333,277
035900,LIMA,LIMA,LA VICTORIA,350,304
035901,LIMA,LIMA,LA VICTORIA,350,305
035902,LIMA,LIMA,LA VICTORIA,350,308
035903,LIMA,LIMA,LA VICTORIA,350,296
035904,LIMA,LIMA,LA VICTORIA,350,304
035905,LIMA,LIMA,LA VICTORIA,350,296
035906,LIMA,LIMA,LA VICTORIA,350,290
035907,LIMA,LIMA,LA VICTORIA,350,293
035908,LIMA,LIMA,LA VICTORIA,350,297
035909,LIMA,LIMA,LA VICTORIA,350,305
035910,LIMA,LIMA,LA VICTORIA,350,301
035911,LIMA,LIMA,LA VICTORIA,350,295
035912,LIMA,LIMA,LA VICTORIA,350,316
035913,LIMA,LIMA,LA VICTORIA,350,291
035914,LIMA,LIMA,LA VICTORIA,350,300
035915,LIMA,LIMA,LA VICTORIA,350,303
035916,LIMA,LIMA,LA VICTORIA,350,305
035917,LIMA,LIMA,LA VICTORIA,350,304
035918,LIMA,LIMA,LA VICTORIA,350,289
035919,LIMA,LIMA,LA VICTORIA,331,287
035920,LIMA,LIMA,LA VICTORIA,344,272
035921,LIMA,LIMA,LA VICTORIA,344,286
035922,LIMA,LIMA,LA VICTORIA,344,286
035923,LIMA,LIMA,LA VICTORIA,344,293
035924,LIMA,LIMA,LA VICTORIA,344,290
035925,LIMA,LIMA,LA VICTORIA,344,292
035926,LIMA,LIMA,LA VICTORIA,344,299
035927,LIMA,LIMA,LA VICTORIA,344,294
035928,LIMA,LIMA,LA VICTORIA,344,295
035929,LIMA,LIMA,LA VICTORIA,344,300
035930,LIMA,LIMA,LA VICTORIA,344,280
035931,LIMA,LIMA,LA VICTORIA,344,279
035932,LIMA,LIMA,LA VICTORIA,332,283
035933,LIMA,LIMA,LA VICTORIA,346,293
035934,LIMA,LIMA,LA VICTORIA,346,305
035935,LIMA,LIMA,LA VICTORIA,346,289
035936,LIMA,LIMA,LA VICTORIA,346,297
035937,LIMA,LIMA,LA VICTORIA,346,291
035938,LIMA,LIMA,LA VICTORIA,346,291
035939,LIMA,LIMA,LA VICTORIA,346,297
035940,LIMA,LIMA,LA VICTORIA,346,289
035941,LIMA,LIMA,LA VICTORIA,346,304
035942,LIMA,LIMA,LA VICTORIA,346,310
035943,LIMA,LIMA,LA VICTORIA,336,290
035944,LIMA,LIMA,LA VICTORIA,350,297
035945,LIMA,LIMA,LA VICTORIA,350,293
035946,LIMA,LIMA,LA VICTORIA,350,304
035947,LIMA,LIMA,LA VICTORIA,350,311
035948,LIMA,LIMA,LA VICTORIA,350,295
035949,LIMA,LIMA,LA VICTORIA,350,291
035950,LIMA,LIMA,LA VICTORIA,350,283
035951,LIMA,LIMA,LA VICTORIA,350,286
035952,LIMA,LIMA,LA VICTORIA,350,297
035953,LIMA,LIMA,LA VICTORIA,350,287
035954,LIMA,LIMA,LA VICTORIA,350,297
035955,LIMA,LIMA,LA VICTORIA,350,294
035956,LIMA,LIMA,LA VICTORIA,350,301
035957,LIMA,LIMA,LA VICTORIA,340,285
035958,LIMA,LIMA,LA VICTORIA,346,287
035959,LIMA,LIMA,LA VICTORIA,346,288
035960,LIMA,LIMA,LA VICTORIA,346,282
035961,LIMA,LIMA,LA VICTORIA,346,283
035962,LIMA,LIMA,LA VICTORIA,346,276
035963,LIMA,LIMA,LA VICTORIA,346,296
035964,LIMA,LIMA,LA VICTORIA,346,289
035965,LIMA,LIMA,LA VICTORIA,346,290
035966,LIMA,LIMA,LA VICTORIA,346,294
035967,LIMA,LIMA,LA VICTORIA,346,301
035968,LIMA,LIMA,LA VICTORIA,346,294
035969,LIMA,LIMA,LA VICTORIA,346,301
035970,LIMA,LIMA,LA VICTORIA,346,277
035971,LIMA,LIMA,LA VICTORIA,346,300
035972,LIMA,LIMA,LA VICTORIA,346,294
035973,LIMA,LIMA,LA VICTORIA,346,291
035974,LIMA,LIMA,LA VICTORIA,342,288
035975,LIMA,LIMA,LA VICTORIA,347,291
035976,LIMA,LIMA,LA VICTORIA,347,292
035977,LIMA,LIMA,LA VICTORIA,347,306
035978,LIMA,LIMA,LA VICTORIA,347,295
035979,LIMA,LIMA,LA VICTORIA,347,289
035980,LIMA,LIMA,LA VICTORIA,348,291
035981,LIMA,LIMA,LA VICTORIA,347,288
035982,LIMA,LIMA,LA VICTORIA,347,284
035983,LIMA,LIMA,LA VICTORIA,347,303
035984,LIMA,LIMA,LA VICTORIA,347,286
035985,LIMA,LIMA,LA VICTORIA,347,290
035986,LIMA,LIMA,LA VICTORIA,347,303
035987,LIMA,LIMA,LA VICTORIA,347,304
035988,LIMA,LIMA,LA VICTORIA,347,299
035989,LIMA,LIMA,LA VICTORIA,347,293
035990,LIMA,LIMA,LA VICTORIA,347,301
035991,LIMA,LIMA,LA VICTORIA,347,297
035992,LIMA,LIMA,LA VICTORIA,347,294
035993,LIMA,LIMA,LA VICTORIA,347,287
035994,LIMA,LIMA,LA VICTORIA,347,298
035995,LIMA,LIMA,LA VICTORIA,347,306
035996,LIMA,LIMA,LA VICTORIA,347,297
035997,LIMA,LIMA,LA VICTORIA,347,299
035998,LIMA,LIMA,LA VICTORIA,347,313
035999,LIMA,LIMA,LA VICTORIA,347,298
036000,LIMA,LIMA,LA VICTORIA,347,301
036001,LIMA,LIMA,LA VICTORIA,347,347
036002,LIMA,LIMA,LA VICTORIA,347,309
036003,LIMA,LIMA,LA VICTORIA,347,299
036004,LIMA,LIMA,LA VICTORIA,347,294
036005,LIMA,LIMA,LA VICTORIA,347,289
036006,LIMA,LIMA,LA VICTORIA,347,288
036007,LIMA,LIMA,LA VICTORIA,343,290
036008,LIMA,LIMA,LA VICTORIA,343,289
036009,LIMA,LIMA,LA VICTORIA,343,293
036010,LIMA,LIMA,LA VICTORIA,343,287
036011,LIMA,LIMA,LA VICTORIA,343,286
036012,LIMA,LIMA,LA VICTORIA,343,299
036013,LIMA,LIMA,LA VICTORIA,343,283
036014,LIMA,LIMA,LA VICTORIA,343,293
036015,LIMA,LIMA,LA VICTORIA,343,281
036016,LIMA,LIMA,LA VICTORIA,343,282
036017,LIMA,LIMA,LA VICTORIA,343,286
036018,LIMA,LIMA,LA VICTORIA,343,283
036019,LIMA,LIMA,LA VICTORIA,343,286
036020,LIMA,LIMA,LA VICTORIA,343,298
036021,LIMA,LIMA,LA VICTORIA,343,261
036022,LIMA,LIMA,LA VICTORIA,343,291
036023,LIMA,LIMA,LA VICTORIA,343,284
036024,LIMA,LIMA,LA VICTORIA,343,284
036025,LIMA,LIMA,LA VICTORIA,343,281
036026,LIMA,LIMA,LA VICTORIA,343,283
036027,LIMA,LIMA,LA VICTORIA,343,294
036028,LIMA,LIMA,LA VICTORIA,343,292
036029,LIMA,LIMA,LA VICTORIA,343,298
036030,LIMA,LIMA,LA VICTORIA,343,292
036031,LIMA,LIMA,LA VICTORIA,343,292
036032,LIMA,LIMA,LA VICTORIA,343,296
036033,LIMA,LIMA,LA VICTORIA,343,303
036034,LIMA,LIMA,LA VICTORIA,343,277
036035,LIMA,LIMA,LA VICTORIA,343,276
